1.999802636738949734e-05,2.537668561241570976e-05,3.220203983673226194e-05,4.086311262781470625e-05,5.185371703940557978e-05,6.580034757224080490e-05,8.349804053561961240e-05,1.059557203685120995e-04,1.344536708436622045e-04,1.706164524481429781e-04,2.165056241124756230e-04,2.747371972212818902e-04,3.486307929057342356e-04,4.423988856225694087e-04,5.613869396968575263e-04,7.123780851171224995e-04,9.039799936660804745e-04,1.147115346154579376e-03,1.455644637344616615e-03,1.847156279263904724e-03,2.343969280412222089e-03,2.974405612651799796e-03,3.774404718064862645e-03,4.789572415434136497e-03,6.077780580804175228e-03,7.712466528528808679e-03,9.786819252341672284e-03,1.241909197653325199e-02,1.575934348288759654e-02,1.999799223596640529e-02
2.537670356615571947e-05,3.220201733446901882e-05,4.086311955249894806e-05,5.185368509101421217e-05,6.580032474137654413e-05,8.349804899106000756e-05,1.059557342188128344e-04,1.344536573489829264e-04,1.706164415103918663e-04,2.165055981956062780e-04,2.747371605698289130e-04,3.486307462705836332e-04,4.423988251474195101e-04,5.613868620715998506e-04,7.123780388163447261e-04,9.039799030430664987e-04,1.147115229092075589e-03,1.455644479807597378e-03,1.847156076804264092e-03,2.343969022664242879e-03,2.974405276689064299e-03,3.774404318410566010e-03,4.789571892972600657e-03,6.077779945172222774e-03,7.712465701763780712e-03,9.786818199755813533e-03,1.241909064651606012e-02,1.575934171903683317e-02,1.999799009621210447e-02,2.537666954043051731e-02
3.220203351592145738e-05,4.086309501006030328e-05,5.185368927545448882e-05,6.580028954541722438e-05,8.349802172074430903e-05,1.059557364565163058e-04,1.344536647824285498e-04,1.706164192219934445e-04,2.165055699334785054e-04,2.747371204059682317e-04,3.486306914545590297e-04,4.423987555153121383e-04,5.613867714514120645e-04,7.123779271888964473e-04,9.039798118315770740e-04,1.147115090837857619e-03,1.455644286820161450e-03,1.847155823226108223e-03,2.343968704513125449e-03,2.974404872240402238e-03,3.774403793618606121e-03,4.789571296745829578e-03,6.077779150924647079e-03,7.712464661987666545e-03,9.786816879085419307e-03,1.241908894523360840e-02,1.575933956263630628e-02,1.999798735263287608e-02,2.537666608990322634e-02,3.220199962296871332e-02
4.086310837499684790e-05,5.185366142175341984e-05,6.580028933696161647e-05,8.349798124332250676e-05,1.059557020753722017e-04,1.344536589982519724e-04,1.706164161674004348e-04,2.165055395939268878e-04,2.747370741030404312e-04,3.486306281450321379e-04,4.423986714932270589e-04,5.613866649487225845e-04,7.123777895491712007e-04,9.039796396908831222e-04,1.147114910741282162e-03,1.455644051701867475e-03,1.847155516217621665e-03,2.343968296569470030e-03,2.974404358626371158e-03,3.774403134877348832e-03,4.789570390651371433e-03,6.077778051319696583e-03,7.712463359523549951e-03,9.786815182976858415e-03,1.241908679562233643e-02,1.575933686831242769e-02,1.999798387982587577e-02,2.537666173458711857e-02,3.220199405284685651e-02,4.086307467341327576e-02
5.185367029733860283e-05,6.580025612067700810e-05,8.349797398792112183e-05,1.059556530294709638e-04,1.344536124736125254e-04,1.706163949268615931e-04,2.165055183374865950e-04,2.747370200917686849e-04,3.486305530102429056e-04,4.423985712699675171e-04,5.613865342166238269e-04,7.123776235237932932e-04,9.039794280522720805e-04,1.147114647491974610e-03,1.455643748738734162e-03,1.847155118704641233e-03,2.343967785142021896e-03,2.974403703370966968e-03,3.774402301505015451e-03,4.789569331838610874e-03,6.077776704414393147e-03,7.712461718683337117e-03,9.786813056684919021e-03,1.241908406944160562e-02,1.575933336296793386e-02,1.999797950411702496e-02,2.537665611197825744e-02,3.220198698944058691e-02,4.086306568040563164e-02,5.185363682878785935e-02
6.580025857136550464e-05,8.349793209514523888e-05,1.059556288829042054e-04,1.344535484596420772e-04,1.706163074103253931e-04,2.165054737002761632e-04,2.747369717199129018e-04,3.486304622101236918e-04,4.423984487292433130e-04,5.613863751035707986e-04,7.123774172248313304e-04,9.039791662387100394e-04,1.147114312870080180e-03,1.455643337063917747e-03,1.847154619667455526e-03,2.343967146497542581e-03,2.974402876511496752e-03,3.774401250933697143e-03,4.789567992525450499e-03,6.077775005826140456e-03,7.712459471398168398e-03,9.786810385413397331e-03,1.241908062283895477e-02,1.575932898552402650e-02,1.999797389466272113e-02,2.537664902321060817e-02,3.220197802417724270e-02,4.086305429620618046e-02,5.185362236061831498e-02,6.580022465522782082e-02
8.349792306679426894e-05,1.059555870500796340e-04,1.344535092789969665e-04,1.706162436059927262e-04,2.165053582523155100e-04,2.747368905746278033e-04,3.486303587395579717e-04,4.423982993107335756e-04,5.613861772955457390e-04,7.123771624691309628e-04,9.039788383434694576e-04,1.147113897600125906e-03,1.455642806645511067e-03,1.847153963174077203e-03,2.343966330531953215e-03,2.974401839877652016e-03,3.774399916608229752e-03,4.789566298148253791e-03,6.077772846583831198e-03,7.712456776411222119e-03,9.786806955504790198e-03,1.241907624828430569e-02,1.575932342242077067e-02,1.999796681571850560e-02,2.537664003514775168e-02,3.220196667657623801e-02,4.086303983261531381e-02,5.185360404755610941e-02,6.580020139243353272e-02,8.349788951864486886e-02
1.059555511314338772e-04,1.344534416101198187e-04,1.706161750891869446e-04,2.165052575423675606e-04,2.747367347224464367e-04,3.486302254673757277e-04,4.423981207181404960e-04,5.613859323960526931e-04,7.123768432470527212e-04,9.039784295127930051e-04,1.147113373681551149e-03,1.455642142381916417e-03,1.847153118196790495e-03,2.343965279366293925e-03,2.974400529591206700e-03,3.774398231748247318e-03,4.789564148166151718e-03,6.077770119133489232e-03,7.712453266659429103e-03,9.786802436591164958e-03,1.241907064069391886e-02,1.575931635234372255e-02,1.999795785188842809e-02,2.537662863373137470e-02,3.220195216513051240e-02,4.086302151985539421e-02,5.185358071788429696e-02,6.580017182045426460e-02,8.349785201234045939e-02,1.059555180827372600e-01
1.344533763393782077e-04,1.706160708739742318e-04,2.165051416221971253e-04,2.747365676606313713e-04,3.486299942385127394e-04,4.423978816407174897e-04,5.613856307678738791e-04,7.123764500879925087e-04,9.039779149402556472e-04,1.147112717710576128e-03,1.455641304030025254e-03,1.847152055497994997e-03,2.343963929713206284e-03,2.974398827747934924e-03,3.774396108264688188e-03,4.789561426615651998e-03,6.077766657189630044e-03,7.712448868816087003e-03,9.786796848658407821e-03,1.241906357722147476e-02,1.575930741177692523e-02,1.999794645173431570e-02,2.537661416894553337e-02,3.220193385486386922e-02,4.086299822047604474e-02,5.185355117182702256e-02,6.580013431070048935e-02,8.349780443144143305e-02,1.059554576885313876e-01,1.344533438548399518e-01
1.706159584540366150e-04,2.165049778493411444e-04,2.747363794017205238e-04,3.486297320394730784e-04,4.423975508872025268e-04,5.613852707609904170e-04,7.123759481733489812e-04,9.039772744456170926e-04,1.147111888790095478e-03,1.455640249219201281e-03,1.847150712669583814e-03,2.343962224477274224e-03,2.974396660656067424e-03,3.774393379555872428e-03,4.789557985698358715e-03,6.077762267816502056e-03,7.712443292083974444e-03,9.786789773037016943e-03,1.241905458419146832e-02,1.575929596217609530e-02,1.999793201858629174e-02,2.537659581818156249e-02,3.220191048265508282e-02,4.086296865822793695e-02,5.185351367575832121e-02,6.580008671490991667e-02,8.349774404571130848e-02,1.059553810468081975e-01,1.344532466255766723e-01,1.706159266969777544e-01
